product_name,product_review,user_rating,similarity_score,Sentiment Score
Double Dry Hopped Congress Street,"L - not sure how this one has eluded me for so long. Pours a thick murk. I'd say yellow, but it's a dark shade of yellow, almost brown. Oily head with a rainbow sheen.  S - fruity peach, pineapple, and apricot. Herbal mango and hop esters. Tart lemon balances an incredible aroma.  T - soft candied orange and tangerine. Subtly spicy with dank hop oils and vibrant passionfruit. Citrus rind a la grapefruit, orange, and lemon-lime, but almost no bitterness, just a mild tingle. Still manages to avoid total sweetness with a touch of dryness and overall herbal undertones. Gentle and balanced.  F - mostly soft and fluffy with a hint of electric zest from the hop acidity. Full without being overly viscous. Low carbonation.  O - one of Trillium's best. Not the juiciest or the most potent, but one of the most balanced. Soft, pithy flavors and focus on extracting as much flavor from the dry hopping as possible. Herbal without feeling like you're biting into raw hops and juicy without feeling like you're drinking Juicy Juice.",4.75,0.7954663232139401,0.5699
Zombie Dust,"On tap at Three Floyds.  Delightful APA. Serious citrus, earthy nose and taste without being overly juicy or bitter. Medium body and good carbonation. Very drinkable.",4.25,0.8000088215342147,0.5574
Sip Of Sunshine,Dark straw appearance with white head that dissipates quickly. Very strong hoppy aroma. Taste is a very smooth hoppy with a fruity accent. Very refreshing.,4.25,0.8104312630512117,0.5563
Very Green,"Drank the same day it was canned. Pours a creamy orange, frothy with a one finger head and plenty of glass lacing. Smells of sweet citrus, dank, and hoppy. Tastes of fresh mango, orange and citrus. Crisp and tropical, so smooth and so drinkable - controlled bitterness, faint sweetness. Really stellar. The flavor matches, then exceeds just about any Tree House IPA. Green is an excellent IPA, so no doubt this was exciting before even cracking the can. But Very Green exceeded expectations.",4.75,0.7950831771350135,0.5548
Very Green,"-opaquely cloudy orange can pour with a heavy orange blossom bouquet and a tinge of hop dankness. The flavor is fantastic with rolling layers of citrus, mango, pineapple, guava and some melon. The brew is not too sweet and the bitterness is only moderate. The mouthfeel is very soft and smooth. This is a superb ale.",4.5,0.8041291346426894,0.5454
Julius,"a: ultra hazy dark orange amber matte color. 2 finger frothy white head  s: raw oranges, onion, mango, apricot, peach juice, grapefruit, pineapple, and a little bit of danky earthy herbal hops. the smell is a combination of the tropical fruity hops and that oniony aroma as well  t: the initial taste is like straight biting into an orange. sweet orange juice followed by the bitter orange rind. behind that is grapefruit, tangerine, and peach juice. there is a juicy pineapple, slightly under-ripe mango, and apricot. in the back there is a doughy presence that acts as a subtle backbone. the finish is that sweet orange juice.   m: the mouthfeel is a medium. the carbonation is forceful and deliberate. it acts to push the fruity flavors onto the tongue. there is also that sort of fullness in the mouth that you get from many of these NE IPAs  o: its a raw, fruity tasting IPA. it would be easy for me to say this is the standard for these NE IPA beers. its juicy and not overly bitter. at 6.8%, this is dangerously drinkable.",4.5,0.7981897563841984,0.5423
Dinner,"-Tangerine color, lots of lacing, opaque -Citrus, pineapple, pungent hops -Upfront sweetness, followed by fruity tropical notes, pleasant bitterness. Juicy! -Medium mouthfeel, underlying bitterness -Well deserved hyped",4.75,0.8018585660148531,0.5411
Pliny The Elder,"Pour is golden orange. Thick, medium, Whitehead that last a while.  Smells Piney, Floral and light Citrus and Bready malt.  Taste is well balanced. Piney and malty. Hints of floral and citrus dry finish with a pine linger not bitter. smoooooth. Medium body creamy medium carbonation.",4.5,0.8029610128712628,0.5318
Lou Pepe - Framboise,"Murky dark red color with pink head. Aroma is full of fresh raspberries and some farmhouse funk. Taste starts with intense sourness and raspberries in the background. Extremely dry, light body with a good amount of carbonation. Excellent fruit aroma but the intense sourness overwhelms the other flavors.",3.75,0.7949199620223023,0.5187
King Sue,"Citrusy and tropical in a very forward way while also retaining subtle flavors. This has a smooth mouthfeel with no sharp flavors. Everything it was billed to be, with an awesome can to boot!",4.5,0.8030229463663233,0.4926
Zombie Dust,Copper colored with moderate haziness and a fingernail of off white resting on top. Heavy lacing. Aroma is a blend of citrus hops and cracker like light malt. I taste plenty of light malt upfront and the citrus hops in the back of the palate. This is a very balanced and flavorful pale ale. The mouth provides a gentle but deep hop burn.,4.25,0.8037388707220163,0.4767
Abner,"Had this on tap on 7/27/15 at Worthy Kitchen in Woodstock, VT. A: Extremely cloudy with a thin, white head. Has a dull, creamy yellow color. S: Grapefruit pith, tangerine, sticky/hoppy dankness.  T: Heavy on the grapefruit, some notes of lemon and has a nice dank aftertaste. I detected a hint of tangerine citrus as well. M: Crisp, refreshing DIPA. Hops are prickly to the tongue with little bitterness. Has a clean, dry finish with a moderate amount of carbonation. O: Simply stunning! The combination of grapefruit and sticky, hoppy dankness is an aroma that I will never forget.",4.75,0.7933857169817438,0.4627
Atrial Rubicite,"Blend one, thanks scotv  The beer pours a dull, bloody red with ruby tones!! some sediment, and a thin white halo of pink head that fades into nothing. The nose is dank and has a funky astringency, vegetable/beet earthiness, followed by a tart, ripe, off-the-vine raspberry fruitiness similar to homage (slightly sun dried tomato-y?). The taste is the same incredible funkiness swept away by tart raspberries. The mouthfeel is quite carbonated, juicy/fruity, tart, with a wheaty medium body, and a lingering dry finish that's cleaner than expected. I think this beer is a potent blend of raspberries and funk, delicious and different. update - Blend four a very different beer - much more fruit forward by comparison",4.25,0.8024610407375544,0.4374
Pliny The Elder,"Clear golden amber in color, minimal head and minimal lacing. Smell is sweet fruit and slightly astringent. Taste is bitter and complex and smooth, mild fruitiness , some grassy flavors, citrus peel. Light bodied and mild carbonation.",4.5,0.8160189733617793,0.4215
Haze,Very cloudy straw appearance with white head that disipates quickly. Nice balanced aroma of citrus and hops. Taste is also a very smooth balance of hops and citrus.,4.5,0.7968948786833318,0.4215
Sip Of Sunshine,"From the 16 oz can...golden, slightly hazy color with off white head; Well balanced sweetness with hoppy, citrusy tones (grapefruit, orange, pineapple). Some floral and piney hints; slightly bitter. Full bodied mouth feel and oh so smooth.",5.0,0.8223068355477221,0.4201
Double Galaxy,On tap at Arsmby.  Muted nose of pineapple and tropical fruits. Taste follows with pineapple and earthy dank hops and a slight tropical finish with balanced crackery sweetness . Mouthfeel is full and chewy that is reflected in the appearance with a fluffy full head. Overall it's a chewy pineapple shake.,4.5,0.8227938561092752,0.3612
Duck Duck Gooze,"Hazy lemon yellow in color with a frothy white head and spotty lacing. The nose features light lactic funk, hay, tart lemon, barnyard, and a light grassy note. Graceful, layered flavor of sour citrus, lemon meringue, slight orange and melon, with a tart finish that doesn’t overpower the well-balanced taste. Effervescent and slightly prickly palate.",4.75,0.7949224420859784,0.3384
Headroom,"Canned 8/11/17 Pours a turbid pale orange with a finger+ of slightly frothy white head, retention isn't great; this looks like straight up juice. Aroma is very tropical, some citrus, dank. Taste hits the same notes as the aroma, the raw hoppiness is the key note here. As the beer warms I get more distinct fruit notes with grapefruit, pineapple, nectarine, and peach. Medium bodied with moderate carbonation, not at all heavy, drinks well given the level of hoppiness and ABV. Overall this is a great beer, it's crazy drinkable, and has loads of delicious tropical fruit flavor.",4.75,0.7969417933032215,0.3208
Fou' Foune,2015 vintage.  Aroma is herbal and stone fruit with the flavor surprisingly crackery-baguette malty with apricot-peach coming through mostly in the late palate and finish. Dry and light with incredible drinkability.,4.25,0.8130872905132623,0.296
Focal Banger,"Cans from 8/3/18. Also tastes better and less muddled after a week or so in the can.  Really solid IPA, a sharper and thinner citrusy flavor than Heady Topper, more dankness, but not as much lingering flavor and thickness in mouthfeel.  Once again, this is a bitter but tasty Vermont IPA, NOT a hazey juice bomb.",4.5,0.7944000222117674,0.282
Double Sunshine," dark orange with a foamy white head. Aroma of fresh herbal hops, exotic fruits, lemon, citrus, grapefruit, grass, pine and resin. Taste is hoppy, fruity and grassy with notes of herbal hops, grapefruit, bitterness and lemon. Finish is fruity, herbal and hoppy with loads of bitterness, grass, pine, resin, citrus and lemon. Nicely hopped, herbal and fruity DIPA. Well balanced.",4.75,0.7980397496721939,0.2263
Swish,"02/2015 - I get why this is hyped - it's quite good; but it isn't my favorite Bissell. There's a lot of onion, fruity hops, piney aromas; sweet, tangy, well hopped flavors with some caramel too; a touch bitter, earthy finish, with some melon hanging around back.",4.25,0.7938813111542387,0.2087
Headroom,"Just pure hop juice with a nice dry crackery malt backbone. Aromas of pineapple and mango, opaque unfiltered appearance with minimal head retention. Spot drinkability with only the slightest hint of booze to cut the juicy flavors.",4.75,0.7946402692058255,0.1779
Zombie Dust,"Aroma is pungent/dank/spicy hops. The flavor is citrus, fruit, grapefruit, malts, very slight sugar sweetness and a mix bitter and slight tartness in the finish.",4.75,0.7998233049428389,0.1689
Zombie Dust,"Opens with pine, grass, and dank hop aromas. Flavor is fruity and juicy with a note of pine. It has moderately high bitterness and a smooth finish that is both malty and bitter. There is a clean, sweet malt backbone that makes this beer very balanced between malt and hops.",4.5,0.8203714012056073,0.0516
